estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries
0,57.6217,3,9,0,672,46,0,0,0,0,0,0,0
0,52.2843,3,9,9,1134,36,324,0,0,0,0,0,0
0,47.5993,3,9,9,504,0,0,0,0,0,0,0,0
0,43.4028,3,11,11,1440,24,264,0,0,0,0,0,0
0,41.9944,3,11,11,1080,0,0,0,0,0,0,0,0
0,42.5391,3,9,9,1701,8,72,0,0,0,0,0,0
0,43.8517,3,9,9,1701,0,0,0,0,0,0,0,0
0,29.9277,3,9,9,1200,191,1719,0,0,0,0,0,0
0,37.242,3,9,9,1440,144,1296,0,0,0,0,0,0
0,28.0005,3,9,9,800,0,0,0,0,0,0,0,0
0,38.8128,3,9,9,2268,0,0,0,0,0,0,0,0
0,40.0438,3,9,9,756,0,0,0,0,0,0,0,0
0,39.0904,3,9,9,1800,0,0,0,0,0,0,0,0
0,42.6858,3,9,9,1080,18,162,0,0,0,0,0,0
218,39.4178,3,9,9,2016,96,864,15,0,0,0,15,0
0,41.6066,3,9,9,720,0,0,0,0,0,0,0,0
0,31.5507,3,9,9,2400,278,2502,0,0,0,0,0,0
27,39.478,3,9,9,756,49,441,1,0,0,0,1,0
0,39.7916,3,9,0,1280,0,0,0,0,0,0,0,0
0,40.3701,3,9,0,2880,0,0,0,0,0,0,0,0
0,25.1055,3,9,9,756,0,0,0,0,0,0,0,0
0,36.5337,3,9,0,1134,18,0,0,0,0,0,0,0
46,38.7581,3,3,1,672,22,22,1,0,0,0,1,0
0,38.7252,3,9,9,672,0,0,0,0,0,0,0,0
0,150.3597,3,11,0,2400,0,0,0,0,0,0,0,0
0,48.8445,3,9,0,1512,126,0,0,0,0,0,0,0
0,45.1721,3,9,9,2268,0,0,0,0,0,0,0,0
0,31.1859,3,9,9,1200,0,0,0,0,0,0,0,0
0,93.0425,3,9,9,1701,0,0,0,0,0,0,0,0
0,43.5984,3,9,9,1134,25,225,0,0,0,0,0,0
0,30.8771,3,9,9,2400,0,0,0,0,0,0,0,0
0,41.8752,3,9,0,1134,72,0,0,0,0,0,0,0
83,32.3077,3,9,9,756,32,288,5,0,0,0,5,0
390,93.9679,3,9,9,756,63,567,29,0,0,0,29,0
0,60.5422,3,9,0,1200,0,0,0,0,0,0,0,0
355,44.7517,3,9,9,2268,108,972,18,0,0,0,18,0
0,31.7963,3,9,9,1800,0,0,0,0,0,0,0,0
0,40.2244,3,2,1,1800,0,0,0,0,0,0,0,0
0,22.5968,3,9,0,1200,0,0,0,0,0,0,0,0
0,42.7581,3,9,0,1008,0,0,0,0,0,0,0,0
0,45.029,3,9,9,1134,0,0,0,0,0,0,0,0
0,42.9746,3,9,9,1512,41,369,0,0,0,0,0,0
0,41.1192,3,9,9,672,8,72,0,0,0,0,0,0
0,28.7486,3,9,9,1200,0,0,0,0,0,0,0,0
0,40.4467,3,9,0,756,0,0,0,0,0,0,0,0
0,32.0033,3,11,0,756,0,0,0,0,0,0,0,0
495,40.5198,3,9,9,1344,92,828,33,0,0,0,33,0
0,32.231,3,9,9,756,0,0,0,0,0,0,0,0
0,32.7427,3,9,9,756,0,0,0,0,0,0,0,0
0,37.6015,3,9,9,1280,0,0,0,0,0,0,0,0
0,1.391,3,9,0,1600,0,0,0,0,0,0,0,0
2,40.8272,3,9,9,672,19,171,1,0,0,0,1,0
0,41.2943,3,9,0,720,0,0,0,0,0,0,0,0
0,27.5737,3,11,11,2268,0,0,0,0,0,0,0,0
0,45.8418,3,2,1,1134,0,0,0,0,0,0,0,0
0,40.4863,3,9,9,960,0,0,0,0,0,0,0,0
92,43.1536,3,9,9,2268,111,999,6,0,0,0,6,0
0,33.3433,3,11,11,756,0,0,0,0,0,0,0,0
0,23.1067,3,11,0,3600,86,0,0,0,0,0,0,0
0,43.3971,3,9,9,1701,81,729,0,0,0,0,0,0
0,1.5102,3,11,11,1800,0,0,0,0,0,0,0,0
0,21.0066,3,11,0,1800,61,0,0,0,0,0,0,0
0,40.8759,3,9,9,672,195,1755,0,0,0,0,0,0
428,42.3655,3,9,9,720,72,648,26,0,0,0,26,0
331,37.204,3,9,9,1008,64,576,21,0,0,0,21,0
0,40.1485,3,9,9,1080,18,162,0,0,0,0,0,0
0,40.5553,3,11,11,756,0,0,0,0,0,0,0,0
0,37.1941,3,9,9,1200,193,1737,0,0,0,0,0,0
0,39.3111,3,9,9,756,0,0,0,0,0,0,0,0
0,38.4104,3,9,9,1080,0,0,0,0,0,0,0,0
148,29.1085,3,11,11,1200,191,2101,10,0,0,0,10,0
0,27.9892,3,9,9,1800,0,0,0,0,0,0,0,0
0,37.2884,3,11,11,1080,72,792,0,0,0,0,0,0
0,27.5609,3,11,11,1200,0,0,0,0,0,0,0,0
0,38.0006,3,9,9,1080,19,171,0,0,0,0,0,0
0,38.8124,3,9,8,1134,15,120,0,0,0,0,0,0
17,38.1348,3,9,9,1134,72,648,2,0,0,0,2,0
0,194.8352,3,9,9,1440,0,0,0,0,0,0,0,0
0,39.8861,3,11,11,1800,228,2508,0,0,0,0,0,0
0,109.5969,3,9,9,756,0,0,0,0,0,0,0,0
0,49.4986,3,9,9,1008,0,0,0,0,0,0,0,0
0,50.5422,3,9,9,1701,0,0,0,0,0,0,0,0
36,47.1144,3,11,11,1080,90,990,2,0,0,0,2,0
0,32.4514,3,11,11,1600,0,0,0,0,0,0,0,0
0,28.6455,3,11,11,756,18,198,0,0,0,0,0,0
836,18.9667,3,11,11,1800,237,2607,61,0,0,0,61,0
0,42.1654,3,9,9,672,0,0,0,0,0,0,0,0
0,29.4466,3,9,0,1200,93,0,0,0,0,0,0,0
704,37.7365,3,9,9,756,252,2268,44,0,0,0,44,0
0,42.0346,3,9,0,1701,36,0,0,0,0,0,0,0
0,41.9747,3,9,9,1620,22,198,0,0,0,0,0,0
0,36.668,3,9,0,672,0,0,0,0,0,0,0,0
0,40.255,3,11,0,1701,31,0,0,0,0,0,0,0
68,38.3283,3,11,11,2268,144,1584,6,0,0,0,6,0
0,35.9252,3,9,0,800,153,0,0,0,0,0,0,0
0,35.8374,3,9,9,756,0,0,0,0,0,0,0,0
0,32.254,3,9,0,504,0,0,0,0,0,0,0,0
0,31.9802,3,9,9,756,0,0,0,0,0,0,0,0
0,15.5669,3,9,9,1200,0,0,0,0,0,0,0,0
0,38.2743,3,9,9,756,0,0,0,0,0,0,0,0
375,34.0,3,9,9,1134,214,1926,25,0,0,0,25,0
0,17.2196,3,9,9,1800,317,2853,0,0,0,0,0,0
0,30.8913,3,9,0,1134,214,0,0,0,0,0,0,0
0,37.7014,3,9,0,756,0,0,0,0,0,0,0,0
0,29.2285,3,9,9,1800,75,675,0,0,0,0,0,0
0,39.9332,3,9,9,1080,0,0,0,0,0,0,0,0
13,41.4103,3,9,9,756,18,162,1,0,0,0,1,0
0,39.0498,3,9,9,1134,0,0,0,0,0,0,0,0
0,134.1684,3,9,9,1134,0,0,0,0,0,0,0,0
0,51.4027,3,9,9,1800,0,0,0,0,0,0,0,0
539,48.2914,3,9,9,1440,144,1296,35,0,0,0,35,0
0,19.2035,3,2,1,1200,0,0,0,0,0,0,0,0
0,100.1237,3,9,9,1134,0,0,0,0,0,0,0,0
0,59.8576,3,9,0,2268,45,0,0,0,0,0,0,0
0,54.6432,3,9,9,720,0,0,0,0,0,0,0,0
0,49.8017,3,9,0,1008,30,0,0,0,0,0,0,0
0,21.068,3,9,0,1200,0,0,0,0,0,0,0,0
0,49.7828,3,9,8,672,16,128,0,0,0,0,0,0
0,48.7712,3,11,0,2268,162,0,0,0,0,0,0,0
0,40.4702,3,9,9,2268,144,1296,0,0,0,0,0,0
0,39.2145,3,11,11,3240,0,0,0,0,0,0,0,0
0,37.6615,3,9,9,1008,0,0,0,0,0,0,0,0
0,39.8703,3,11,11,1134,0,0,0,0,0,0,0,0
0,37.54,3,9,9,3402,0,0,0,0,0,0,0,0
92,39.1264,3,9,9,448,22,198,3,0,0,0,3,0
0,26.1638,3,9,9,1134,81,729,0,0,0,0,0,0
15,37.1362,3,9,9,1440,143,1287,1,0,0,0,1,0
0,39.8504,3,9,9,1080,18,162,0,0,0,0,0,0
0,36.5883,3,9,9,1134,72,648,0,0,0,0,0,0
0,31.456,3,9,0,1701,49,0,0,0,0,0,0,0
0,41.4601,3,9,9,3402,10,90,0,0,0,0,0,0
0,15.6612,3,9,9,1600,0,0,0,0,0,0,0,0
