estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries
0,91.2221,3,18,9,54,45,405,0,0,0,0,0,0
0,43.7487,3,1,1,81,27,27,0,0,0,0,0,0
0,49.3861,3,1,1,32,0,0,0,0,0,0,0,0
0,46.6588,3,1,1,48,8,8,0,0,0,0,0,0
40,45.5083,3,27,9,36,9,81,3,0,0,0,3,0
0,47.5543,3,1,1,54,0,0,0,0,0,0,0,0
0,45.8542,3,1,1,81,54,54,0,0,0,0,0,0
0,45.3811,3,18,18,72,48,864,0,0,0,0,0,0
0,45.2319,3,18,18,54,45,810,0,0,0,0,0,0
502,39.2744,3,22,22,32,32,704,37,0,0,0,37,0
0,57.1504,3,1,0,36,9,0,0,0,0,0,0,0
363,46.2771,3,18,9,81,54,486,28,0,0,0,28,0
160,44.6312,3,1,1,36,9,9,9,0,0,0,9,0
0,116.0093,3,1,1,81,0,0,0,0,0,0,0,0
0,66.6891,3,22,22,32,0,0,0,0,0,0,0,0
0,50.3623,3,1,0,54,9,0,0,0,0,0,0,0
808,54.5244,3,18,18,54,45,810,55,0,0,0,55,0
200,50.4381,3,1,1,54,27,27,9,0,0,0,9,0
0,53.3919,3,18,18,54,0,0,0,0,0,0,0,0
0,42.9702,3,18,9,54,0,0,0,0,0,0,0,0
0,48.442,3,22,22,54,0,0,0,0,0,0,0,0
0,47.6509,3,1,1,36,9,9,0,0,0,0,0,0
0,43.9633,3,1,1,36,27,27,0,0,0,0,0,0
216,47.4236,3,1,1,54,45,45,17,0,0,0,17,0
0,51.2928,3,18,9,54,27,243,0,0,0,0,0,0
1168,48.7195,3,1,1,54,45,45,44,0,0,0,44,0
0,46.2556,3,1,1,36,0,0,0,0,0,0,0,0
0,45.1522,3,1,1,54,27,27,0,0,0,0,0,0
26,44.9915,3,22,11,72,8,88,1,0,0,0,1,0
1093,43.0677,3,1,1,54,45,45,41,0,0,0,41,0
121,44.3672,3,1,1,54,27,27,9,0,0,0,9,0
1682,42.6753,3,1,1,81,63,63,45,0,0,0,45,0
0,43.8521,3,18,18,36,9,162,0,0,0,0,0,0
0,43.4042,3,1,1,54,45,45,0,0,0,0,0,0
1413,39.5957,3,18,18,81,54,972,86,0,0,0,86,0
731,35.5071,3,1,1,72,48,48,34,0,0,0,34,0
0,35.8812,3,1,1,54,9,9,0,0,0,0,0,0
0,34.3089,3,1,1,36,36,36,0,0,0,0,0,0
0,34.7574,3,1,1,36,27,27,0,0,0,0,0,0
0,33.5466,3,1,1,36,36,36,0,0,0,0,0,0
0,36.9532,3,1,1,72,24,24,0,0,0,0,0,0
23,37.527,3,18,9,81,9,81,1,0,0,0,1,0
0,36.7599,3,1,1,54,0,0,0,0,0,0,0,0
0,36.8442,3,1,0,81,27,0,0,0,0,0,0,0
117,33.5771,3,1,1,36,9,9,9,0,0,0,9,0
0,34.5155,3,18,9,54,0,0,0,0,0,0,0,0
0,35.1434,3,1,1,36,0,0,0,0,0,0,0,0
223,36.9032,3,1,1,48,24,24,14,0,0,0,14,0
