estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries
21159,0.0036,-1,1,1,1,1,1,1,0,0,0,0,1
43474,0.0035,-1,1,1,1,1,1,1,0,0,0,0,1
43397,0.0036,-1,1,1,1,1,1,1,0,0,0,0,1
42964,0.0058,-1,3,3,1,1,3,3,0,0,0,0,3
43474,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
43345,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
7910,0.1159,-1,54,36,1,1,36,36,0,0,0,0,36
43345,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
21314,0.0037,-1,1,1,1,1,1,1,0,0,0,0,1
42523,0.0073,-1,3,3,1,1,3,3,0,0,0,0,3
42738,0.0058,-1,3,3,1,1,3,3,0,0,0,0,3
20923,0.0039,-1,1,1,1,1,1,1,0,0,0,0,1
43492,0.0035,-1,1,1,1,1,1,1,0,0,0,0,1
20962,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
21262,0.0039,-1,1,1,1,1,1,1,0,0,0,0,1
43367,0.0036,-1,1,1,1,1,1,1,0,0,0,0,1
43492,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
43403,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
43492,0.0042,-1,1,1,1,1,1,1,0,0,0,0,1
42891,0.0082,-1,3,3,1,1,3,3,0,0,0,0,3
42891,0.0053,-1,3,3,1,1,3,3,0,0,0,0,3
21159,0.0039,-1,1,1,1,1,1,1,0,0,0,0,1
7820,0.1161,-1,54,36,1,1,36,36,0,0,0,0,36
43474,0.0037,-1,1,1,1,1,1,1,0,0,0,0,1
21059,0.0036,-1,1,1,1,1,1,1,0,0,0,0,1
21050,0.0037,-1,1,1,1,1,1,1,0,0,0,0,1
43367,0.0035,-1,1,1,1,1,1,1,0,0,0,0,1
43367,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
43141,0.0046,-1,3,1,1,1,1,1,0,0,0,0,1
42794,0.0043,-1,3,1,1,1,1,1,0,0,0,0,1
43492,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
21059,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
42794,0.0041,-1,3,1,1,1,1,1,0,0,0,0,1
43345,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
21059,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
21314,0.0169,-1,1,1,1,1,1,1,0,0,0,0,1
42949,0.0054,-1,3,1,1,1,1,1,0,0,0,0,1
43367,0.0035,-1,1,1,1,1,1,1,0,0,0,0,1
43403,0.0035,-1,1,1,1,1,1,1,0,0,0,0,1
21097,0.0039,-1,1,1,1,1,1,1,0,0,0,0,1
42867,0.0046,-1,3,1,1,1,1,1,0,0,0,0,1
42867,0.0038,-1,3,1,1,1,1,1,0,0,0,0,1
43397,0.0038,-1,1,1,1,1,1,1,0,0,0,0,1
43474,0.0034,-1,1,1,1,1,1,1,0,0,0,0,1
43397,0.0033,-1,1,1,1,1,1,1,0,0,0,0,1
