estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries
12919,0.4885,-1,1,1,17,17,17,17,6,7,2,2,0
12801,0.0744,-1,1,1,9,9,9,9,4,4,1,0,0
12804,0.1687,-1,1,1,9,9,9,9,4,4,1,0,0
13529,0.1948,-1,1,1,32,32,32,32,2,15,7,7,1
12526,0.0507,-1,1,1,6,6,6,6,0,5,1,0,0
13933,0.2399,-1,1,1,46,46,46,40,7,18,6,9,0
12872,0.5493,-1,1,1,9,9,9,9,4,4,1,0,0
13237,0.4314,-1,126,63,1,1,63,63,0,0,0,0,63
0,0.1229,-1,7,7,16,16,112,0,0,0,0,0,0
12833,0.0644,-1,1,1,9,9,9,9,4,4,1,0,0
12835,0.0512,-1,1,1,9,9,9,9,4,4,1,0,0
13023,0.0535,-1,1,1,10,10,10,10,5,4,1,0,0
12498,0.0503,-1,1,1,9,9,9,9,1,3,3,2,0
12748,0.0505,-1,1,1,9,9,9,9,4,4,1,0,0
20923,0.0092,-1,1,1,1,1,1,1,0,0,0,0,1
25080,0.1623,-1,3,3,14,14,42,28,6,0,14,8,0
18736,0.0971,-1,1,1,22,22,22,11,4,1,1,4,1
12760,0.048,-1,1,1,9,9,9,9,4,4,1,0,0
13068,0.0889,-1,1,1,17,17,17,17,7,6,2,2,0
0,0.063,-1,3,3,16,16,48,0,0,0,0,0,0
12596,0.1375,-1,1,1,13,13,13,13,5,3,3,2,0
12660,0.048,-1,1,1,8,8,8,8,3,4,1,0,0
12940,0.1119,-1,1,1,19,19,19,19,4,7,7,1,0
12643,0.0663,-1,1,1,12,12,12,12,4,2,4,2,0
12618,0.0482,-1,1,1,9,9,9,9,4,4,1,0,0
12713,0.049,-1,1,1,9,9,9,9,4,4,1,0,0
0,0.0065,-1,1,0,1,1,0,0,0,0,0,0,0
13513,0.2359,-1,63,63,1,1,63,63,0,0,0,0,63
12847,0.0476,-1,1,1,9,9,9,9,4,4,1,0,0
20962,0.0081,-1,1,1,1,1,1,1,0,0,0,0,1
13164,0.067,-1,1,1,11,11,11,11,6,4,1,0,0
0,0.1247,-1,21,21,8,8,168,0,0,0,0,0,0
12941,0.0505,-1,1,1,10,10,10,10,5,4,1,0,0
12761,0.0716,-1,1,1,14,14,14,14,2,3,8,1,0
12816,0.047,-1,1,1,9,9,9,9,4,4,1,0,0
12864,0.096,-1,1,1,16,16,16,16,5,7,2,2,0
33034,0.4292,-1,21,21,11,11,231,154,56,56,42,0,0
12797,0.0483,-1,1,1,9,9,9,9,4,4,1,0,0
12729,0.0477,-1,1,1,9,9,9,9,2,5,2,0,0
12687,0.0441,-1,1,1,9,9,9,9,4,4,1,0,0
12700,0.0463,-1,1,1,9,9,9,9,4,4,1,0,0
13955,0.077,-1,1,1,16,16,16,8,1,4,0,2,1
12573,0.0844,-1,1,1,13,13,13,13,2,2,8,1,0
12852,0.0522,-1,1,1,10,10,10,10,5,4,1,0,0
12819,0.0471,-1,1,1,9,9,9,9,4,4,1,0,0
20923,0.0074,-1,1,1,1,1,1,1,0,0,0,0,1
9574,0.0784,-1,1,1,19,19,19,11,3,3,0,4,1
13931,0.0207,-1,1,1,3,3,3,3,0,2,1,0,0
12681,0.0364,-1,1,1,7,7,7,7,1,5,1,0,0
28282,0.2753,-1,7,7,10,10,70,70,28,21,14,7,0
20066,0.0844,-1,1,1,16,16,16,10,0,1,4,4,1
12447,0.0609,-1,1,1,11,11,11,11,3,3,3,2,0
12433,0.0411,-1,1,1,8,8,8,8,1,2,3,2,0
12815,0.0463,-1,1,1,9,9,9,9,4,4,1,0,0
19302,0.0569,-1,1,1,12,12,12,9,1,0,3,4,1
13182,0.0508,-1,1,1,10,10,10,10,5,4,1,0,0
13337,0.0476,-1,3,3,4,4,12,12,3,3,3,3,0
30272,0.296,-1,7,7,16,16,112,112,35,28,49,0,0
7897,0.146,-1,54,36,1,1,36,36,0,0,0,0,36
12821,0.0529,-1,1,1,10,10,10,10,5,4,1,0,0
12715,0.0498,-1,1,1,10,10,10,10,4,3,3,0,0
12990,0.0508,-1,1,1,10,10,10,10,5,4,1,0,0
12482,0.0378,-1,1,1,7,7,7,7,2,4,1,0,0
12862,0.0403,-1,1,1,10,10,10,10,5,4,1,0,0
12906,0.0496,-1,1,1,10,10,10,10,5,4,1,0,0
12583,0.0408,-1,1,1,8,8,8,8,3,4,1,0,0
29693,0.2407,-1,7,7,13,13,91,91,42,28,14,7,0
12899,0.0459,-1,1,1,9,9,9,9,4,4,1,0,0
9819,0.0655,-1,1,1,15,15,15,9,0,3,1,4,1
12969,0.0504,-1,1,1,10,10,10,10,5,4,1,0,0
12779,0.0661,-1,1,1,14,14,14,14,6,3,3,2,0
0,0.0795,-1,3,3,19,19,57,0,0,0,0,0,0
12933,0.0682,-1,1,1,10,10,10,10,5,4,1,0,0
12316,0.0437,-1,1,1,8,8,8,8,0,3,3,2,0
12596,0.0465,-1,1,1,9,9,9,9,4,4,1,0,0
12549,0.0248,-1,1,1,6,6,6,6,0,5,1,0,0
0,0.0653,-1,7,7,11,11,77,0,0,0,0,0,0
12870,0.0504,-1,1,1,10,10,10,10,5,4,1,0,0
12731,0.0446,-1,1,1,9,9,9,9,4,4,1,0,0
33619,2.7837,-1,462,307,9,9,2763,603,23,195,154,231,0
12477,0.1166,-1,1,1,15,15,15,11,4,4,1,0,2
12731,0.0582,-1,1,1,8,8,8,8,3,4,1,0,0
45259,4.0405,-1,378,252,16,16,4032,1041,129,0,503,409,0
12830,0.0995,-1,1,1,13,13,13,13,2,7,2,2,0
20212,0.1208,-1,3,3,17,17,51,22,8,0,2,12,0
12823,0.0575,-1,1,1,10,10,10,10,5,4,1,0,0
12716,0.037,-1,1,1,7,7,7,7,1,5,1,0,0
12794,0.051,-1,1,1,10,10,10,10,5,4,1,0,0
48159,3.9771,-1,378,252,16,16,4032,880,14,362,315,189,0
12786,0.0774,-1,1,1,9,9,9,9,4,4,1,0,0
13001,0.0563,-1,1,1,10,10,10,10,5,4,1,0,0
0,0.1566,-1,21,21,10,10,210,0,0,0,0,0,0
12807,0.0773,-1,1,1,12,12,12,12,5,2,3,2,0
